query_id,assessment_id,assessment_url,semantic_score,bm25_score,hybrid_score,query_length,query_word_count,assessment_name_length,query_assessment_name_overlap,query_description_overlap,query_duration_minutes,assessment_duration_minutes,duration_match_score,duration_within_budget,test_type_match_count,test_type_match_ratio,has_knowledge_test,has_personality_test,has_behavioral_test,has_cognitive_test,has_situational_test,technical_skill_overlap,soft_skill_overlap,domain_skill_overlap,total_skill_overlap,skill_coverage_ratio,level_match,role_category_match,assessment_skill_count,assessment_tag_count,assessment_has_remote,assessment_has_adaptive,gemini_score,gemini_confidence,gemini_rank,label
I want to hire a Senior Data Analyst with 5 years ,451,https://www.shl.com/solutions/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,0.5,5.0,0.5,139,27,42,0.0,0.11538461538461539,120.0,10.0,0.08333333333333337,1,0,0.0,1,0,0,0,0,1,0,0,1,0.14285714285714285,0,0,2,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,206,https://www.shl.com/solutions/products/product-catalog/view/data-warehousing-concepts/,0.5,5.0,0.5,139,27,25,0.038461538461538464,0.15384615384615385,120.0,25.0,0.20833333333333337,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.1111111111111111,0.6,8,1
I want to hire a Senior Data Analyst with 5 years ,101,https://www.shl.com/solutions/products/product-catalog/view/senior-sales-professional-solution/,0.5,5.0,0.5,139,27,34,0.038461538461538464,0.2692307692307692,120.0,42.0,0.35,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,4,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,100,https://www.shl.com/solutions/products/product-catalog/view/senior-insurance-agent-solution/,0.5,5.0,0.5,139,27,31,0.038461538461538464,0.3076923076923077,120.0,44.0,0.3666666666666667,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,0,https://www.shl.com/solutions/products/product-catalog/view/account-manager-solution/,0.5,5.0,0.5,139,27,24,0.0,0.2692307692307692,120.0,49.0,0.4083333333333333,1,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,436,https://www.shl.com/solutions/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,0.5,5.0,0.5,139,27,44,0.0,0.2692307692307692,120.0,10.0,0.08333333333333337,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,2,1,1,0.1,0.55,9,0
I want to hire a Senior Data Analyst with 5 years ,475,https://www.shl.com/solutions/products/product-catalog/view/verify-deductive-reasoning/,0.5,5.0,0.5,139,27,28,0.0,0.38461538461538464,120.0,20.0,0.16666666666666663,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,432,https://www.shl.com/solutions/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,0.5,5.0,0.5,139,27,44,0.0,0.15384615384615385,120.0,20.0,0.16666666666666663,1,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,433,https://www.shl.com/solutions/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,0.5,5.0,0.5,139,27,44,0.0,0.15384615384615385,120.0,20.0,0.16666666666666663,1,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,2,https://www.shl.com/solutions/products/product-catalog/view/agency-manager-solution/,0.5,5.0,0.5,139,27,23,0.0,0.19230769230769232,120.0,51.0,0.42500000000000004,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,3,https://www.shl.com/solutions/products/product-catalog/view/apprentice-8-0-job-focused-assessment-4261/,0.5,5.0,0.5,139,27,39,0.038461538461538464,0.23076923076923078,120.0,30.0,0.25,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,19,https://www.shl.com/solutions/products/product-catalog/view/contact-centre-agent-solution-uk/,0.5,5.0,0.5,139,27,34,0.0,0.3076923076923077,120.0,39.0,0.32499999999999996,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,8,https://www.shl.com/solutions/products/product-catalog/view/bilingual-spanish-reservation-agent-solution/,0.5,5.0,0.5,139,27,44,0.0,0.23076923076923078,120.0,43.0,0.3583333333333333,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,43,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-data-entry-7-0-solution/,0.5,5.0,0.5,139,27,45,0.038461538461538464,0.38461538461538464,120.0,24.0,0.19999999999999996,1,0,0.0,1,0,1,0,0,0,0,0,0,0.0,0,0,4,2,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,480,https://www.shl.com/solutions/products/product-catalog/view/verify-numerical-ability/,0.5,5.0,0.5,139,27,26,0.0,0.3076923076923077,120.0,20.0,0.16666666666666663,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,2,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,4,https://www.shl.com/solutions/products/product-catalog/view/apprentice-8-0-job-focused-assessment/,0.5,5.0,0.5,139,27,37,0.038461538461538464,0.23076923076923078,120.0,20.0,0.16666666666666663,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,23,https://www.shl.com/solutions/products/product-catalog/view/director-short-form/,0.5,5.0,0.5,139,27,21,0.0,0.19230769230769232,120.0,69.0,0.575,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,479,https://www.shl.com/solutions/products/product-catalog/view/verify-inductive-reasoning-2014/,0.5,5.0,0.5,139,27,35,0.0,0.23076923076923078,120.0,24.0,0.19999999999999996,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,11,https://www.shl.com/solutions/products/product-catalog/view/cashier-solution/,0.5,5.0,0.5,139,27,16,0.0,0.15384615384615385,120.0,28.0,0.23333333333333328,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,4,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,12,https://www.shl.com/solutions/products/product-catalog/view/claimsoperations-supervisor-solution/,0.5,5.0,0.5,139,27,37,0.0,0.19230769230769232,120.0,48.0,0.4,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,6,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,65,https://www.shl.com/solutions/products/product-catalog/view/insurance-account-manager-solution/,0.5,5.0,0.5,139,27,34,0.0,0.2692307692307692,120.0,48.0,0.4,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,24,https://www.shl.com/solutions/products/product-catalog/view/districtregional-manager-solution/,0.5,5.0,0.5,139,27,34,0.0,0.23076923076923078,120.0,65.0,0.5416666666666667,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,13,https://www.shl.com/solutions/products/product-catalog/view/contact-center-customer-service-8-0/,0.5,5.0,0.5,139,27,37,0.0,0.23076923076923078,120.0,41.0,0.3416666666666667,1,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,16,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0/,0.5,5.0,0.5,139,27,36,0.0,0.23076923076923078,120.0,41.0,0.3416666666666667,1,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,92,https://www.shl.com/solutions/products/product-catalog/view/sales-engineer-solution/,0.5,5.0,0.5,139,27,23,0.0,0.2692307692307692,120.0,61.0,0.5083333333333333,1,0,0.0,1,1,1,0,1,0,0,0,0,0.0,0,0,3,3,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,1,https://www.shl.com/solutions/products/product-catalog/view/administrative-professional-short-form/,0.5,5.0,0.5,139,27,40,0.0,0.15384615384615385,120.0,36.0,0.30000000000000004,1,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,34,https://www.shl.com/solutions/products/product-catalog/view/executive-short-form/,0.5,5.0,0.5,139,27,22,0.0,0.2692307692307692,120.0,74.0,0.6166666666666667,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,6,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,7,https://www.shl.com/solutions/products/product-catalog/view/bank-operations-supervisor-short-form/,0.5,5.0,0.5,139,27,39,0.0,0.19230769230769232,120.0,45.0,0.375,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,6,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,41,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-all-industries-7-1-solution/,0.5,5.0,0.5,139,27,49,0.0,0.2692307692307692,120.0,19.0,0.15833333333333333,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,261,https://www.shl.com/solutions/products/product-catalog/view/hipo-assessment-report-1-0/,0.5,5.0,0.5,139,27,26,0.038461538461538464,0.34615384615384615,120.0,,0.5,0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,1,0,2,1,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,51,https://www.shl.com/solutions/products/product-catalog/view/healthcare-service-associate-solution/,0.5,5.0,0.5,139,27,37,0.0,0.2692307692307692,120.0,37.0,0.30833333333333335,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,40,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-all-industries-7-0-solution/,0.5,5.0,0.5,139,27,49,0.0,0.2692307692307692,120.0,19.0,0.15833333333333333,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,36,https://www.shl.com/solutions/products/product-catalog/view/financial-services-representative-solution/,0.5,5.0,0.5,139,27,42,0.0,0.2692307692307692,120.0,44.0,0.3666666666666667,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,15,https://www.shl.com/solutions/products/product-catalog/view/contact-center-manager-short-form/,0.5,5.0,0.5,139,27,35,0.0,0.19230769230769232,120.0,50.0,0.41666666666666663,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,9,https://www.shl.com/solutions/products/product-catalog/view/bookkeeping-accounting-auditing-clerk-short-form/,0.5,5.0,0.5,139,27,50,0.0,0.11538461538461539,120.0,49.0,0.4083333333333333,1,0,0.0,1,1,1,0,1,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,6,https://www.shl.com/solutions/products/product-catalog/view/bank-collections-agent-short-form/,0.5,5.0,0.5,139,27,35,0.0,0.19230769230769232,120.0,45.0,0.375,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,48,https://www.shl.com/solutions/products/product-catalog/view/guest-services-associate-solution/,0.5,5.0,0.5,139,27,33,0.0,0.23076923076923078,120.0,48.0,0.4,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,38,https://www.shl.com/solutions/products/product-catalog/view/gaming-associate-solution/,0.5,5.0,0.5,139,27,25,0.0,0.19230769230769232,120.0,50.0,0.41666666666666663,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
I want to hire a Senior Data Analyst with 5 years ,33,https://www.shl.com/solutions/products/product-catalog/view/event-sales-manager-solution/,0.5,5.0,0.5,139,27,28,0.0,0.15384615384615385,120.0,50.0,0.41666666666666663,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,46,https://www.shl.com/solutions/products/product-catalog/view/graduate-8-0-job-focused-assessment-4228/,0.5,5.0,0.5,128,27,35,0.0,0.28,,20.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0.1,0.55,9,0
I want to hire new graduates for a sales role in m,44,https://www.shl.com/solutions/products/product-catalog/view/graduate-8-0-job-focused-assessment/,0.5,5.0,0.5,128,27,37,0.0,0.28,,30.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,91,https://www.shl.com/solutions/products/product-catalog/view/sales-director-solution/,0.5,5.0,0.5,128,27,23,0.04,0.24,,59.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,1,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,256,https://www.shl.com/solutions/products/product-catalog/view/graduate-scenarios/,0.5,5.0,0.5,128,27,18,0.0,0.32,,,0.5,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,3,1,1,0,0.1111111111111111,0.6,8,0
I want to hire new graduates for a sales role in m,257,https://www.shl.com/solutions/products/product-catalog/view/graduate-scenarios-narrative-report/,0.5,5.0,0.5,128,27,35,0.0,0.32,,,0.5,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,258,https://www.shl.com/solutions/products/product-catalog/view/graduate-scenarios-profile-report/,0.5,5.0,0.5,128,27,33,0.0,0.32,,,0.5,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,116,https://www.shl.com/solutions/products/product-catalog/view/technical-sales-associate-solution/,0.5,5.0,0.5,128,27,34,0.04,0.32,,41.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,2,1,1,0,0.0,0.5,50,1
I want to hire new graduates for a sales role in m,16,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0/,0.5,5.0,0.5,128,27,36,0.04,0.32,,41.0,0.5,0,0,0.0,0,1,1,1,1,0,0,0,0,0.0,1,1,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,22,https://www.shl.com/solutions/products/product-catalog/view/customer-service-with-sales-short-form/,0.5,5.0,0.5,128,27,40,0.04,0.24,,44.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,3,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,69,https://www.shl.com/solutions/products/product-catalog/view/insurance-sales-manager-solution/,0.5,5.0,0.5,128,27,32,0.04,0.32,,51.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,1,7,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,92,https://www.shl.com/solutions/products/product-catalog/view/sales-engineer-solution/,0.5,5.0,0.5,128,27,23,0.04,0.28,,61.0,0.5,0,0,0.0,1,1,1,0,1,0,1,0,1,0.14285714285714285,0,1,3,3,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,101,https://www.shl.com/solutions/products/product-catalog/view/senior-sales-professional-solution/,0.5,5.0,0.5,128,27,34,0.04,0.28,,42.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,1,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,45,https://www.shl.com/solutions/products/product-catalog/view/graduate-7-1-job-focused-assessment/,0.5,5.0,0.5,128,27,35,0.0,0.12,,19.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,93,https://www.shl.com/solutions/products/product-catalog/view/sales-manager-solution/,0.5,5.0,0.5,128,27,22,0.04,0.28,,63.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,5,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,30,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1-%28americas%29/,0.5,5.0,0.5,128,27,32,0.04,0.28,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,1,1,1,0,1,0,0.25,0.85,3,0
I want to hire new graduates for a sales role in m,99,https://www.shl.com/solutions/products/product-catalog/view/sales-support-specialist-solution/,0.5,5.0,0.5,128,27,33,0.04,0.28,,43.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,3,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,33,https://www.shl.com/solutions/products/product-catalog/view/event-sales-manager-solution/,0.5,5.0,0.5,128,27,28,0.04,0.2,,50.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,1,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,97,https://www.shl.com/solutions/products/product-catalog/view/sales-representative-solution/,0.5,5.0,0.5,128,27,29,0.04,0.28,,29.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,2,0,1,1,1.0,1.0,0,1
I want to hire new graduates for a sales role in m,90,https://www.shl.com/solutions/products/product-catalog/view/retail-sales-associate-solution/,0.5,5.0,0.5,128,27,31,0.04,0.28,,29.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,2,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,98,https://www.shl.com/solutions/products/product-catalog/view/sales-supervisor-solution/,0.5,5.0,0.5,128,27,25,0.04,0.28,,38.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,5,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,31,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1/,0.5,5.0,0.5,128,27,37,0.04,0.28,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,1,1,2,2,1,0,0.2,0.8,4,1
I want to hire new graduates for a sales role in m,96,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-solution/,0.5,5.0,0.5,128,27,27,0.04,0.24,,47.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,3,0,1,1,0.16666666666666666,0.75,5,0
I want to hire new graduates for a sales role in m,32,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-sift-out-7-1/,0.5,5.0,0.5,128,27,30,0.04,0.28,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,1,1,1,0,1,0,0.3333333333333333,0.9,2,1
I want to hire new graduates for a sales role in m,89,https://www.shl.com/solutions/products/product-catalog/view/retail-manager-w-sales-solution/,0.5,5.0,0.5,128,27,32,0.04,0.28,,43.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,6,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,17,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0-4268/,0.5,5.0,0.5,128,27,34,0.04,0.16,,31.0,0.5,0,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,1,2,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,94,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-0-solution/,0.5,5.0,0.5,128,27,31,0.04,0.2,,21.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,1,1,3,2,1,0,0.14285714285714285,0.7,6,0
I want to hire new graduates for a sales role in m,407,https://www.shl.com/solutions/products/product-catalog/view/retail-sales-and-service-simulation/,0.5,5.0,0.5,128,27,35,0.04,0.32,,30.0,0.5,0,0,0.0,1,0,1,0,1,0,0,0,0,0.0,1,1,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,95,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-1-%28americas%29/,0.5,5.0,0.5,128,27,33,0.04,0.2,,21.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,1,1,2,0,1,0,0.125,0.6499999999999999,7,0
I want to hire new graduates for a sales role in m,232,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-solution/,0.5,5.0,0.5,128,27,26,0.04,0.28,,20.0,0.5,0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,1,1,2,2,1,0,0.5,0.95,1,1
I want to hire new graduates for a sales role in m,354,https://www.shl.com/solutions/products/product-catalog/view/opq-mq-sales-report/,0.5,5.0,0.5,128,27,19,0.04,0.28,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,2,2,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,412,https://www.shl.com/solutions/products/product-catalog/view/sales-and-service-phone-solution/,0.5,5.0,0.5,128,27,30,0.04,0.32,,35.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,1,4,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,417,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,0.5,5.0,0.5,128,27,47,0.04,0.28,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,4,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,418,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,0.5,5.0,0.5,128,27,47,0.04,0.28,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,4,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,121,https://www.shl.com/solutions/products/product-catalog/view/teller-with-sales-short-form/,0.5,5.0,0.5,128,27,30,0.04,0.2,,35.0,0.5,0,0,0.0,1,1,1,0,1,0,0,0,0,0.0,1,1,2,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,414,https://www.shl.com/solutions/products/product-catalog/view/sales-profiler-cards/,0.5,5.0,0.5,128,27,20,0.04,0.24,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,411,https://www.shl.com/solutions/products/product-catalog/view/sales-and-service-phone-simulation/,0.5,5.0,0.5,128,27,32,0.04,0.28,,20.0,0.5,0,0,0.0,0,0,1,0,1,0,0,0,0,0.0,0,1,2,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,415,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-individual-contributor/,0.5,5.0,0.5,128,27,49,0.04,0.28,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,416,https://www.shl.com/solutions/products/product-catalog/view/salestransformationreport2-0-individualcontributor/,0.5,5.0,0.5,128,27,49,0.04,0.28,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,3,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,413,https://www.shl.com/solutions/products/product-catalog/view/sales-interview-guide/,0.5,5.0,0.5,128,27,21,0.04,0.16,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,398,https://www.shl.com/solutions/products/product-catalog/view/r-programming-new/,0.5,5.0,0.5,128,27,19,0.0,0.08,,13.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,500,https://www.shl.com/solutions/products/product-catalog/view/writex-email-writing-sales-new/,0.5,5.0,0.5,128,27,36,0.0,0.2,,15.0,0.5,0,0,0.0,0,0,1,0,1,0,0,0,0,0.0,0,1,7,1,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,428,https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,0.5,5.0,0.5,128,27,37,0.0,0.08,,8.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,0,https://www.shl.com/solutions/products/product-catalog/view/account-manager-solution/,0.5,5.0,0.5,128,27,24,0.0,0.24,,49.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,2,https://www.shl.com/solutions/products/product-catalog/view/agency-manager-solution/,0.5,5.0,0.5,128,27,23,0.0,0.28,,51.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,1,3,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,65,https://www.shl.com/solutions/products/product-catalog/view/insurance-account-manager-solution/,0.5,5.0,0.5,128,27,34,0.0,0.32,,48.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,1,3,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,64,https://www.shl.com/solutions/products/product-catalog/view/installation-and-repair-technician-solution/,0.5,5.0,0.5,128,27,43,0.0,0.28,,49.0,0.5,0,0,0.0,0,1,1,0,1,0,1,0,1,0.14285714285714285,1,1,3,1,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,68,https://www.shl.com/solutions/products/product-catalog/view/insurance-director-solution/,0.5,5.0,0.5,128,27,27,0.0,0.24,,49.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,36,https://www.shl.com/solutions/products/product-catalog/view/financial-services-representative-solution/,0.5,5.0,0.5,128,27,42,0.0,0.32,,44.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,1,3,0,1,0,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,11,https://www.shl.com/solutions/products/product-catalog/view/cashier-solution/,0.5,5.0,0.5,128,27,16,0.0,0.2,,28.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,1,4,0,1,1,0.0,0.5,50,0
I want to hire new graduates for a sales role in m,24,https://www.shl.com/solutions/products/product-catalog/view/districtregional-manager-solution/,0.5,5.0,0.5,128,27,34,0.0,0.2,,65.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
